geoid,ctlabel,ct2020,boroct2020,borocode,boroname,ntaname,nta2020,cdeligibil,cdta2020,cdtaname,shape_area,shape_leng,created_at,updated_at,row_id,centroid_lat,centroid_lon
36047055700,557,055700,3055700,3,Brooklyn,Williamsburg,BK0102,I,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),3195112.29992,7401.29227769,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hdi3.3ck9-t7qi,40.722762971445086,-73.95981808822003
36047055800,558,055800,3055800,3,Brooklyn,Madison,BK1502,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1847310.30457,5599.34515422,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wn6j.aeau_32xd,40.603576428900375,-73.95554016599122
36047056000,560,056000,3056000,3,Brooklyn,Madison,BK1502,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1988439.74187,5761.25932343,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6q67_29s2~x773,40.60393443147157,-73.95117450868491
36047056200,562,056200,3056200,3,Brooklyn,Madison,BK1502,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1838820.74477,5590.08549046,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-uxei_qbfc_2kpc,40.60423203889765,-73.94705374328295
36047056301,563.01,056301,3056301,3,Brooklyn,Greenpoint,BK0101,I,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),1932228.63439,5884.68997482,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-x8am-iutx-6qxp,40.734347179924484,-73.95728013261444
36047056400,564,056400,3056400,3,Brooklyn,Madison,BK1502,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1972387.69088,6411.19290417,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-t4v6.t4es-hyc7,40.60704082944893,-73.94282070580289
36047056600,566,056600,3056600,3,Brooklyn,Madison,BK1502,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1846300.3343,5577.84008753,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3t64~8sxr.ix8d,40.60245322917962,-73.94124149299665
36047056800,568,056800,3056800,3,Brooklyn,Madison,BK1502,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1267976.20405,5221.45243597,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-sxyc-rdr9_vpnn,40.6027501314979,-73.93747072184367
36047057000,570,057000,3057000,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),2824696.86814,8653.41638264,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hgeq.9uye-vd77,40.59901590939317,-73.93718796762752
36047057200,572,057200,3057200,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),2622725.21641,6491.8944672,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5nrq~en7e~k3wh,40.59624289040544,-73.93833469206629
36047057400,574,057400,3057400,3,Brooklyn,Madison,BK1502,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1713577.62136,6539.23893775,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qehu~b9ib~egg3,40.600963989302436,-73.94456421600323
36047057600,576,057600,3057600,3,Brooklyn,Madison,BK1502,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1707334.50193,5342.00109803,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vmv8~fg2a~v33w,40.60002716982522,-73.94690237530928
36047057800,578,057800,3057800,3,Brooklyn,Madison,BK1502,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1853782.06538,5522.41375706,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-idb3-35kx_gsai,40.59928065982843,-73.95130395481146
36047058000,580,058000,3058000,3,Brooklyn,Madison,BK1502,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1707766.47855,5340.45641715,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nb54~9ihf-dwxn,40.598858519486136,-73.95536340057079
36047058200,582,058200,3058200,3,Brooklyn,Gravesend (East)-Homecrest,BK1501,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1738266.68337,5388.12331568,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-w6ht_4kea_mgni,40.59803951957568,-73.95909387091561
36047058400,584,058400,3058400,3,Brooklyn,Gravesend (East)-Homecrest,BK1501,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),2029005.50426,5767.69152058,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6vd2.cdgw-mp4g,40.594063481729115,-73.95906368204339
36047058600,586,058600,3058600,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1759616.20376,5442.13977843,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4jhu_apcm-ws8y,40.59438360081569,-73.95403114949383
36047058800,588,058800,3058800,3,Brooklyn,Gravesend (East)-Homecrest,BK1501,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1718520.71093,5325.46927958,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nx75-w3xi.dqit,40.58948542070664,-73.95854354321169
36047058901,589.01,058901,3058901,3,Brooklyn,Greenpoint,BK0101,I,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),2170252.33701,7508.40250957,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-sfvq_f2v6.5mft,40.728324155216214,-73.94366560033694
36047058902,589.02,058902,3058902,3,Brooklyn,Greenpoint,BK0101,I,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),2404025.64139,8760.40427137,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rpix~3sgs-d2i5,40.7296675224538,-73.93704216152166
36047059000,590,059000,3059000,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1704089.74882,5777.40952047,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cbdi-xisx.tucv,40.58955785986543,-73.9546223973389
36047059100,591,059100,3059100,3,Brooklyn,Greenpoint,BK0101,I,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),2062727.17181,5941.52977269,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9gbh.7ata_rswn,40.72267859268281,-73.94315695964352
36047059200,592,059200,3059200,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),2360097.78257,8185.09570575,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-efrs_n5we_uz8y,40.59240567515123,-73.95178346402558
36047059300,593,059300,3059300,3,Brooklyn,Greenpoint,BK0101,E,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),2033982.78939,6065.79963093,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-y97j-kjae-7tm2,40.72542994530574,-73.93784381822381
36047059402,594.02,059402,3059402,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),3470556.22439,8094.77368156,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wjiq.6j53.q3vq,40.59496031384576,-73.94178659750003
36047059403,594.03,059403,3059403,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),2225484.98934,6001.01160639,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4sct.sz2g_ks23,40.59535144628485,-73.94818427185442
36047059404,594.04,059404,3059404,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),2302530.94348,6340.47380828,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jzej-x856_6xzw,40.59070891259355,-73.94639768364165
36047059600,596,059600,3059600,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1863185.1212,6850.70536995,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-em5b-py3y_anc5,40.59125642906749,-73.94010025994547
36047059800,598,059800,3059800,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),2145271.55292,7239.39496067,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-fzmg~kpgh~bjcj,40.587573699347224,-73.93563421984975
36047060000,600,060000,3060000,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),4732242.69363,9650.32084154,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9qyx-nmy2_7s4i,40.587245790018414,-73.94583112367975
36047060600,606,060600,3060600,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1950213.64996,7668.70722817,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-t55r_dw4m.w5th,40.586073459206006,-73.95580585183887
36047061002,610.02,061002,3061002,3,Brooklyn,Brighton Beach,BK1303,I,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),2430445.47338,7326.36066937,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3g5w~kg3a~eefp,40.57541947618494,-73.95607531894491
36047061003,610.03,061003,3061003,3,Brooklyn,Brighton Beach,BK1303,E,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),904406.992863,4810.31208289,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-erkb.pghs-a9nb,40.58180379443202,-73.95844434454692
36047061004,610.04,061004,3061004,3,Brooklyn,Brighton Beach,BK1303,E,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),2384898.33519,7052.03600228,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6btw-qc7s-jir9,40.57953446093928,-73.95579745194563
36047061200,612,061200,3061200,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),2130753.49015,7180.60172024,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6c48-essn-xw3k,40.58121544326586,-73.9497214456977
36047061600,616,061600,3061600,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),7850056.4892,18133.9407882,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-dsxd.4f3s_3kid,40.576880733376576,-73.94091294055534
36047062000,620,062000,3062000,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),3438941.25506,9588.80888702,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4f2r~vqnr.wa7u,40.57893949374306,-73.94629786445242
36047063200,632,063200,3063200,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1264075.5222,5753.22688303,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4i5k-y5i4~mwfu,40.59936158974975,-73.93164074226912
36047063600,636,063600,3063600,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1230571.70701,5230.94512211,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5hby~u584~6kgb,40.60988754420737,-73.93626221826032
36047063800,638,063800,3063800,3,Brooklyn,Madison,BK1502,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),1498400.97244,8403.54990298,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-se8d-hch8_drep,40.60652250693842,-73.938920832057
36047064000,640,064000,3064000,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1651211.8475,5734.95188989,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-c5yg.pm8h~26pg,40.61087149762724,-73.94022577316096
36047064200,642,064200,3064200,3,Brooklyn,Madison,BK1502,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),2530379.58935,6854.43542992,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-chpw~hmwc~zfjq,40.61240139223925,-73.94607753792332
36047064400,644,064400,3064400,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2145902.19502,6505.53137907,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ytb5.s6jx-aim7,40.61430786439278,-73.94285155002115
36047064600,646,064600,3064600,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1782721.39773,5619.58922606,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-s3rj-quny_pdmu,40.6164066368911,-73.94030761426906
36047064800,648,064800,3064800,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1631120.78317,5217.26477281,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6pxs.yds7.g3gc,40.6180419039353,-73.93668393383518
36047065000,650,065000,3065000,3,Brooklyn,Flatlands,BK1801,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1789145.98592,5765.93755761,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ifyp_tiy2-k6nr,40.62009256356981,-73.93363455076444
36047065200,652,065200,3065200,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1882864.45114,6363.27736956,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cibt-jzxz-qai2,40.61460970270157,-73.92900180473907
36047065400,654,065400,3065400,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1631231.62373,6780.00331874,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-tj5f_tma3.siqg,40.61286582728955,-73.93188692019248
36047065600,656,065600,3065600,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1653144.01298,5236.66051453,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-94bf_nnqn_r3rk,40.61291582164631,-73.93487499243555
36047065800,658,065800,3065800,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1650702.27886,6272.71620089,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-am5d.4rkf_fn2r,40.60797233599315,-73.93123880350319
36047066000,660,066000,3066000,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1639605.35047,5223.59691333,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vn5s.5dwz-ds34,40.60884317951387,-73.9275318408836
36047067000,670,067000,3067000,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2243640.0565,6229.35027059,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ee5j~pthq~ei55,40.61229620912669,-73.92275619227267
36047067200,672,067200,3067200,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1869823.29004,8333.16547037,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-36yf_389f_bvtq,40.61782108349868,-73.92772093328824
36047067400,674,067400,3067400,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2039940.92566,7270.49801339,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wyah-2nbw.jg9s,40.61906684948912,-73.93005830923386
36047067600,676,067600,3067600,3,Brooklyn,Flatlands,BK1801,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1672665.83935,6353.5350317,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-bt3e-ezpj_waaz,40.62471964353771,-73.9278721983876
36047067800,678,067800,3067800,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1789096.15641,5416.41539872,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ym9v.mn2z_wfm5,40.62644872334858,-73.92268285767331
36047068000,680,068000,3068000,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1817783.30865,5527.06377759,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5av2~anz2.7dfy,40.62153100890793,-73.92519944355774
36047068200,682,068200,3068200,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2176848.69418,6486.69636094,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-89hx-t9wj-e4b6,40.61660534245325,-73.92365289346091
36047068600,686,068600,3068600,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1592924.36073,6255.0905743,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9u6t.evsp.urus,40.615051535345216,-73.91774847905805
36047068800,688,068800,3068800,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1686416.95268,5544.89326632,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-th5p_ftdk_pmg9,40.61692135706439,-73.91864886836119
36047069000,690,069000,3069000,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1861628.93014,6663.14345946,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-28p7_z2ha.rbf3,40.62031283853732,-73.91988755255241
36047069200,692,069200,3069200,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1952887.63742,6487.94856311,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-g4kp.6mtv_k36r,40.62376279520377,-73.91990344290153
36047069601,696.01,069601,3069601,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),4532216.36017,10389.0737679,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wmdr_iet5-kivf,40.62828232025475,-73.91590474210857
36047069800,698,069800,3069800,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),5428346.5579,27352.4505074,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jrfy_ptq3_6g2r,40.61138348966859,-73.91641357257237
36047070000,700,070000,3070000,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2177086.0564,6151.50594281,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-h5s5_c7p3.9d5h,40.62017398046981,-73.90629392306013
36047070203,702.03,070203,3070203,3,Brooklyn,Jamaica Bay (West),BK5692,I,BK56,BK56 Jamaica Bay (West) (JIA 56 Approximation),39754276.8935,136901.829722,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-m7w6_r295_m2jf,40.613595856105,-73.84749353274836
36047072000,720,072000,3072000,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1701872.00973,6664.51621402,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jqr3~c5zf~9zjj,40.62831720712073,-73.92067119441815
36047072200,722,072200,3072200,3,Brooklyn,Flatlands,BK1801,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2769417.67907,8425.52808534,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-sjq5.wei5_ft3f,40.63249269839633,-73.92370732736073
36047072400,724,072400,3072400,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2068970.22628,6556.41271929,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ah2k~xhqs.ngr3,40.63405605178222,-73.92620680409128
36047072600,726,072600,3072600,3,Brooklyn,Flatlands,BK1801,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2962944.12466,7156.178067,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-uici-yp64.yvtm,40.632392967632406,-73.93343229291663
36047072800,728,072800,3072800,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2282665.40971,7568.728602,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cjbg.qazd~irrk,40.629676786109115,-73.9257220320651
36047073200,732,073200,3073200,3,Brooklyn,Flatlands,BK1801,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1722429.16524,5434.71461909,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-auad_qvky~b9ej,40.627072566361,-73.93330513418267
36047073400,734,073400,3073400,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1626697.9637,5187.84472622,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rqz3_fvqb_6tnq,40.62748355287487,-73.93740613405014
36047073800,738,073800,3073800,3,Brooklyn,Flatlands,BK1801,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1941782.30533,5813.69050812,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5enj~7cet~rtit,40.62197560735133,-73.93864784519414
36047074000,740,074000,3074000,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1747894.42011,5614.87923947,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4a8g~zegn~vijf,40.62691851987165,-73.94085782488577
36047074200,742,074200,3074200,3,Brooklyn,Flatlands,BK1801,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1876115.69617,5663.83990613,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-a3ni.a8kb.5x8q,40.62712282054452,-73.94463936746239
36047074400,744,074400,3074400,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),1836193.76192,5625.70583191,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ky4y~r643_dd33,40.62119999763545,-73.94198043314474
36047074600,746,074600,3074600,3,Brooklyn,Flatlands,BK1801,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),2171151.29058,7808.63419784,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8wip-axzg_ttnz,40.61898845380479,-73.94128806571989
36047074800,748,074800,3074800,3,Brooklyn,Midwood,BK1403,I,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),1900352.0446,5679.86398687,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-me2r_v7hh.2xur,40.621723207724244,-73.94673520688269
36047075000,750,075000,3075000,3,Brooklyn,Midwood,BK1403,E,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),1866699.22135,5639.07872659,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ivxn~2ysr.ya5z,40.626398575330626,-73.94860069624487
36047075200,752,075200,3075200,3,Brooklyn,Midwood,BK1403,I,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),1864085.1415,5638.87876735,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qb87.6vt9_3ni5,40.62598431486599,-73.95237503898723
36047075400,754,075400,3075400,3,Brooklyn,Midwood,BK1403,I,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),1867167.87888,5639.97197529,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jezx_wtwr.2kaq,40.62130616279117,-73.95053103624812
36047075600,756,075600,3075600,3,Brooklyn,Midwood,BK1403,I,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),1867819.32911,5582.96469138,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cdv4_z8kr-qfw7,40.616474783411334,-73.94751160679904
36047075800,758,075800,3075800,3,Brooklyn,Midwood,BK1403,E,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),2209765.79527,6398.44377327,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-uhqa_bjdg.vdhb,40.61634612285863,-73.95228738491805
36047076000,760,076000,3076000,3,Brooklyn,Midwood,BK1403,I,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),1954536.45647,6345.00345929,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-gxh5~ssr8.avrf,40.62118839017724,-73.95479635543477
36047076200,762,076200,3076200,3,Brooklyn,Midwood,BK1403,E,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),2024074.5775,5822.8444567,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jh4h.txan~68ux,40.625554059048895,-73.95627758173615
36047076400,764,076400,3076400,3,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,BK1402,E,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),1740194.71592,7034.14018419,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rpct-icxx~h7w9,40.63151129616643,-73.95859559617472
36047076600,766,076600,3076600,3,Brooklyn,Flatbush,BK1401,E,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),887313.79482,4504.39203993,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-fkkg.d3ub_edrm,40.63179967782774,-73.95650500027695
