geoid,ctlabel,ct2020,boroct2020,borocode,boroname,ntaname_x,nta2020,cdeligibil,cdta2020,cdtaname,shape_area,shape_leng,created_at,updated_at,row_id,centroid_lat,centroid_lon,Year,ntaname_y,Supply Gap (lbs.),Food Insecure Percentage,Unemployment Rate,Vulnerable Population Score,Weighted Score,Rank
36005036700,367.0,36700,2036700,2,Bronx,Tremont,BX0602,E,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),1005438.13816,4543.81937349,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-e822.5kpr~b3wj,40.840492924185774,-73.88847827151302,2023.0,Tremont,"120,410.8154",24.58%,12.74%,0.13,5.84129681765,57.0
36005007700,77.0,7700,2007700,2,Bronx,Melrose,BX0102,I,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),1214306.32206,4500.48534578,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7mua.s3yx_d9n7,40.820130569678405,-73.90453861960754,2025.0,Melrose,"-1,183,933.94646053",30.77%,1521.43%,0.51,4.47628077367,178.0
36005007700,77.0,7700,2007700,2,Bronx,Melrose,BX0102,I,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),1214306.32206,4500.48534578,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7mua.s3yx_d9n7,40.820130569678405,-73.90453861960754,2024.0,Melrose,"-1,576,332.38684432",22.73%,11.32%,0.14,4.37908517715,176.0
36005007700,77.0,7700,2007700,2,Bronx,Melrose,BX0102,I,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),1214306.32206,4500.48534578,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7mua.s3yx_d9n7,40.820130569678405,-73.90453861960754,2023.0,Melrose,"-1,540,329.219",24.46%,13.26%,0.14,3.19899024309,188.0
36061023200,232.0,23200,1023200,1,Manhattan,Harlem (North),MN1002,E,MN10,MN10 Harlem (CD 10 Equivalent),1943381.05565,5761.01282581,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-s79p_kyjn_cfrd,40.82036113958169,-73.93948846292197,2025.0,Harlem (North),"1,832,379.14443154",24.06%,1238.09%,0.47,7.57499910728,15.0
36061023200,232.0,23200,1023200,1,Manhattan,Harlem (North),MN1002,E,MN10,MN10 Harlem (CD 10 Equivalent),1943381.05565,5761.01282581,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-s79p_kyjn_cfrd,40.82036113958169,-73.93948846292197,2024.0,Harlem (North),"1,169,640.71234775",19.60%,11.77%,0.13,6.25534148466,35.0
36061023200,232.0,23200,1023200,1,Manhattan,Harlem (North),MN1002,E,MN10,MN10 Harlem (CD 10 Equivalent),1943381.05565,5761.01282581,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-s79p_kyjn_cfrd,40.82036113958169,-73.93948846292197,2023.0,Harlem (North),"2,027,470.719",21.48%,10.95%,0.12,7.07732412686,11.0
36005022401,224.01,22401,2022401,2,Bronx,Pelham Parkway-Van Nest,BX1101,E,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),923976.201761,5148.26864591,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rxbi.uqs5.v5da,40.85565569329071,-73.86851791392294,2025.0,Pelham Parkway-Van Nest,"1,090,394.88704868",20.67%,1014.34%,0.52,7.04081411301,36.0
36005022401,224.01,22401,2022401,2,Bronx,Pelham Parkway-Van Nest,BX1101,E,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),923976.201761,5148.26864591,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rxbi.uqs5.v5da,40.85565569329071,-73.86851791392294,2024.0,Pelham Parkway-Van Nest,"958,064.370252319",20.47%,9.91%,0.17,6.23804535856,37.0
36005022401,224.01,22401,2022401,2,Bronx,Pelham Parkway-Van Nest,BX1101,E,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),923976.201761,5148.26864591,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rxbi.uqs5.v5da,40.85565569329071,-73.86851791392294,2023.0,Pelham Parkway-Van Nest,"748,668.695",17.75%,10.18%,0.18,6.15337729756,36.0
36061020901,209.01,20901,1020901,1,Manhattan,Morningside Heights,MN0901,E,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),1246712.38634,4807.67838367,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-g292.nhm4.42kt,40.81182270370789,-73.95569538641082,2025.0,Morningside Heights,"183,281.64306546",20.97%,937.58%,0.47,5.9304253106,116.0
36061020901,209.01,20901,1020901,1,Manhattan,Morningside Heights,MN0901,E,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),1246712.38634,4807.67838367,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-g292.nhm4.42kt,40.81182270370789,-73.95569538641082,2024.0,Morningside Heights,"286,435.656628784",22.18%,10.00%,0.19,5.87454756716,59.0
36061020901,209.01,20901,1020901,1,Manhattan,Morningside Heights,MN0901,E,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),1246712.38634,4807.67838367,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-g292.nhm4.42kt,40.81182270370789,-73.95569538641082,2023.0,Morningside Heights,"-8,538.37235",13.98%,8.19%,0.17,4.87462290719,139.0
36061025700,257.0,25700,1025700,1,Manhattan,Harlem (South),MN1001,E,MN10,MN10 Harlem (CD 10 Equivalent),1550590.10064,6060.11894928,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ne8e.edpr.jz76,40.80867903494536,-73.95385650805436,2025.0,Harlem (South),"-605,451.42757938",17.86%,805.31%,0.41,4.70584743652,176.0
36061025700,257.0,25700,1025700,1,Manhattan,Harlem (South),MN1001,E,MN10,MN10 Harlem (CD 10 Equivalent),1550590.10064,6060.11894928,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ne8e.edpr.jz76,40.80867903494536,-73.95385650805436,2024.0,Harlem (South),"-1,232,416.71568931",15.12%,6.92%,0.12,3.80792589205,186.0
36061025700,257.0,25700,1025700,1,Manhattan,Harlem (South),MN1001,E,MN10,MN10 Harlem (CD 10 Equivalent),1550590.10064,6060.11894928,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ne8e.edpr.jz76,40.80867903494536,-73.95385650805436,2023.0,Harlem (South),"-441,461.397",16.94%,6.67%,0.12,4.00082076538,175.0
36061019701,197.01,19701,1019701,1,Manhattan,Morningside Heights,MN0901,I,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),2535936.67224,10254.3091597,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7uri-gaqc.b7w5,40.80699625794213,-73.9583119449297,2025.0,Morningside Heights,"183,281.64306546",20.97%,937.58%,0.47,5.9304253106,116.0
36061019701,197.01,19701,1019701,1,Manhattan,Morningside Heights,MN0901,I,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),2535936.67224,10254.3091597,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7uri-gaqc.b7w5,40.80699625794213,-73.9583119449297,2024.0,Morningside Heights,"286,435.656628784",22.18%,10.00%,0.19,5.87454756716,59.0
36061019701,197.01,19701,1019701,1,Manhattan,Morningside Heights,MN0901,I,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),2535936.67224,10254.3091597,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7uri-gaqc.b7w5,40.80699625794213,-73.9583119449297,2023.0,Morningside Heights,"-8,538.37235",13.98%,8.19%,0.17,4.87462290719,139.0
36061020102,201.02,20102,1020102,1,Manhattan,Harlem (South),MN1001,I,MN10,MN10 Harlem (CD 10 Equivalent),901944.229502,3751.03762338,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-2ad4.gymu-rm5f,40.80519772514776,-73.95720133511686,2025.0,Harlem (South),"-605,451.42757938",17.86%,805.31%,0.41,4.70584743652,176.0
36061020102,201.02,20102,1020102,1,Manhattan,Harlem (South),MN1001,I,MN10,MN10 Harlem (CD 10 Equivalent),901944.229502,3751.03762338,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-2ad4.gymu-rm5f,40.80519772514776,-73.95720133511686,2024.0,Harlem (South),"-1,232,416.71568931",15.12%,6.92%,0.12,3.80792589205,186.0
36061020102,201.02,20102,1020102,1,Manhattan,Harlem (South),MN1001,I,MN10,MN10 Harlem (CD 10 Equivalent),901944.229502,3751.03762338,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-2ad4.gymu-rm5f,40.80519772514776,-73.95720133511686,2023.0,Harlem (South),"-441,461.397",16.94%,6.67%,0.12,4.00082076538,175.0
36005015500,155.0,15500,2015500,2,Bronx,Crotona Park East,BX0303,E,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),1230923.83199,5835.15474559,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9pym-cpm6_r48k,40.83610620332742,-73.88988204954475,2025.0,Crotona Park East,"-333,492.64867191",27.24%,1308.90%,0.55,5.62879423578,141.0
36005015500,155.0,15500,2015500,2,Bronx,Crotona Park East,BX0303,E,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),1230923.83199,5835.15474559,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9pym-cpm6_r48k,40.83610620332742,-73.88988204954475,2024.0,Crotona Park East,"262,736.266835935",30.35%,11.66%,0.16,6.10808044336,45.0
36005015500,155.0,15500,2015500,2,Bronx,Crotona Park East,BX0303,E,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),1230923.83199,5835.15474559,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9pym-cpm6_r48k,40.83610620332742,-73.88988204954475,2023.0,Crotona Park East,"310,799.6093",21.50%,9.61%,0.14,5.89308402233,53.0
36005038500,385.0,38500,2038500,2,Bronx,Belmont,BX0603,E,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),2050957.42635,7743.52188122,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6p7h.ni37~thzj,40.857254847064674,-73.89223632835916,2025.0,Belmont,"369,930.98008093",30.58%,1361.64%,0.57,6.40388300841,68.0
36005038500,385.0,38500,2038500,2,Bronx,Belmont,BX0603,E,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),2050957.42635,7743.52188122,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6p7h.ni37~thzj,40.857254847064674,-73.89223632835916,2024.0,Belmont,"842,296.234673038",33.87%,15.03%,0.22,6.88977940502,12.0
36005038500,385.0,38500,2038500,2,Bronx,Belmont,BX0603,E,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),2050957.42635,7743.52188122,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6p7h.ni37~thzj,40.857254847064674,-73.89223632835916,2023.0,Belmont,"598,753.4068",27.05%,16.20%,0.22,6.73109768661,17.0
36005039500,395.0,39500,2039500,2,Bronx,Tremont,BX0602,E,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),4416473.06004,11636.8002585,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hiqy-3nh9_ji3d,40.84789648043712,-73.89639343565167,2025.0,Tremont,"-113,652.81465869",28.96%,1214.11%,0.53,5.71196328534,134.0
36005039500,395.0,39500,2039500,2,Bronx,Tremont,BX0602,E,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),4416473.06004,11636.8002585,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hiqy-3nh9_ji3d,40.84789648043712,-73.89639343565167,2024.0,Tremont,"133,584.205790344",31.25%,12.47%,0.16,6.02141457447,52.0
36005039500,395.0,39500,2039500,2,Bronx,Tremont,BX0602,E,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),4416473.06004,11636.8002585,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hiqy-3nh9_ji3d,40.84789648043712,-73.89639343565167,2023.0,Tremont,"120,410.8154",24.58%,12.74%,0.13,5.84129681765,57.0
36005028300,283.0,28300,2028300,2,Bronx,Kingsbridge-Marble Hill,BX0802,I,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),2465441.35471,11957.5242182,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-sdyz~k4cm.xu76,40.88014186860163,-73.90268140971781,2025.0,Kingsbridge-Marble Hill,"1,149,186.17394613",24.96%,805.29%,0.55,7.10316863077,33.0
36005028300,283.0,28300,2028300,2,Bronx,Kingsbridge-Marble Hill,BX0802,I,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),2465441.35471,11957.5242182,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-sdyz~k4cm.xu76,40.88014186860163,-73.90268140971781,2024.0,Kingsbridge-Marble Hill,"1,328,926.38279925",25.35%,8.88%,0.16,6.17264991492,40.0
36005028300,283.0,28300,2028300,2,Bronx,Kingsbridge-Marble Hill,BX0802,I,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),2465441.35471,11957.5242182,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-sdyz~k4cm.xu76,40.88014186860163,-73.90268140971781,2023.0,Kingsbridge-Marble Hill,"891,419.3725",17.20%,9.22%,0.14,6.03811107563,41.0
36005028500,285.0,28500,2028500,2,Bronx,Kingsbridge-Marble Hill,BX0802,E,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),2824771.01331,10972.3656053,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3eq9.7jn6.32cq,40.886453291165786,-73.90363798269725,2025.0,Kingsbridge-Marble Hill,"1,149,186.17394613",24.96%,805.29%,0.55,7.10316863077,33.0
36005028500,285.0,28500,2028500,2,Bronx,Kingsbridge-Marble Hill,BX0802,E,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),2824771.01331,10972.3656053,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3eq9.7jn6.32cq,40.886453291165786,-73.90363798269725,2024.0,Kingsbridge-Marble Hill,"1,328,926.38279925",25.35%,8.88%,0.16,6.17264991492,40.0
36005028500,285.0,28500,2028500,2,Bronx,Kingsbridge-Marble Hill,BX0802,E,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),2824771.01331,10972.3656053,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3eq9.7jn6.32cq,40.886453291165786,-73.90363798269725,2023.0,Kingsbridge-Marble Hill,"891,419.3725",17.20%,9.22%,0.14,6.03811107563,41.0
36061006600,66.0,6600,1006600,1,Manhattan,Murray Hill-Kips Bay,MN0603,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1880520.95595,5498.1467121,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xtim_3a4j~i9aj,40.73991838602644,-73.97912050582826,2025.0,Murray Hill-Kips Bay,"1,043,268.45251766",12.13%,320.32%,0.4,6.23798572293,83.0
36061006600,66.0,6600,1006600,1,Manhattan,Murray Hill-Kips Bay,MN0603,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1880520.95595,5498.1467121,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xtim_3a4j~i9aj,40.73991838602644,-73.97912050582826,2024.0,Murray Hill-Kips Bay,"926,197.93662432",10.91%,3.26%,0.14,5.49564540785,98.0
36061006600,66.0,6600,1006600,1,Manhattan,Murray Hill-Kips Bay,MN0603,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1880520.95595,5498.1467121,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xtim_3a4j~i9aj,40.73991838602644,-73.97912050582826,2023.0,Murray Hill-Kips Bay,"1,127,865.041",9.69%,4.16%,0.13,5.58353997611,73.0
36061005600,56.0,5600,1005600,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1878253.48966,5723.84052937,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8j75~ycfe-q6yc,40.7417496011256,-73.98719619616402,2025.0,Midtown South-Flatiron-Union Square,"354,582.409155647",14.70%,600.83%,0.35,5.75952211194,130.0
36061005600,56.0,5600,1005600,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1878253.48966,5723.84052937,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8j75~ycfe-q6yc,40.7417496011256,-73.98719619616402,2024.0,Midtown South-Flatiron-Union Square,"330,563.241654016",15.55%,5.07%,0.13,5.18662022325,121.0
36061005600,56.0,5600,1005600,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1878253.48966,5723.84052937,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8j75~ycfe-q6yc,40.7417496011256,-73.98719619616402,2023.0,Midtown South-Flatiron-Union Square,"41,919.22102",8.19%,4.98%,0.13,4.92685980951,136.0
36061007400,74.0,7400,1007400,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1879420.44891,5726.15764943,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-s6sk_wsdy-gnwq,40.74620411967197,-73.98379366795129,2025.0,Midtown South-Flatiron-Union Square,"354,582.409155647",14.70%,600.83%,0.35,5.75952211194,130.0
36061007400,74.0,7400,1007400,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1879420.44891,5726.15764943,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-s6sk_wsdy-gnwq,40.74620411967197,-73.98379366795129,2024.0,Midtown South-Flatiron-Union Square,"330,563.241654016",15.55%,5.07%,0.13,5.18662022325,121.0
36061007400,74.0,7400,1007400,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1879420.44891,5726.15764943,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-s6sk_wsdy-gnwq,40.74620411967197,-73.98379366795129,2023.0,Midtown South-Flatiron-Union Square,"41,919.22102",8.19%,4.98%,0.13,4.92685980951,136.0
36081009100,91.0,9100,4009100,4,Queens,Old Astoria-Hallets Point,QN0102,I,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),2008480.64849,9274.57030513,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hsr2~h45n~4k3i,40.77626358910921,-73.93021498289988,2025.0,Old Astoria-Hallets Point,"285,730.857931088",19.98%,757.32%,0.49,5.94774867203,114.0
36081009100,91.0,9100,4009100,4,Queens,Old Astoria-Hallets Point,QN0102,I,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),2008480.64849,9274.57030513,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hsr2~h45n~4k3i,40.77626358910921,-73.93021498289988,2024.0,Old Astoria-Hallets Point,"187,938.628122772",19.82%,7.35%,0.18,4.95083273955,141.0
36081009100,91.0,9100,4009100,4,Queens,Old Astoria-Hallets Point,QN0102,I,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),2008480.64849,9274.57030513,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hsr2~h45n~4k3i,40.77626358910921,-73.93021498289988,2023.0,Old Astoria-Hallets Point,"231,781.5294",18.91%,8.38%,0.17,5.04100682337,126.0
36081076901,769.01,76901,4076901,4,Queens,Forest Hills,QN0602,I,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),1938313.90083,7605.65303362,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cmyj_x35v~vra9,40.71541391724208,-73.83654842357114,2025.0,Forest Hills,"1,029,708.81093998",13.17%,432.55%,0.55,6.08351365384,96.0
36081076901,769.01,76901,4076901,4,Queens,Forest Hills,QN0602,I,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),1938313.90083,7605.65303362,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cmyj_x35v~vra9,40.71541391724208,-73.83654842357114,2024.0,Forest Hills,"391,757.228184131",10.97%,4.61%,0.17,4.75279775735,162.0
36081076901,769.01,76901,4076901,4,Queens,Forest Hills,QN0602,I,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),1938313.90083,7605.65303362,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cmyj_x35v~vra9,40.71541391724208,-73.83654842357114,2023.0,Forest Hills,"723,135.1813",9.43%,4.76%,0.16,5.12855919602,118.0
36081076902,769.02,76902,4076902,4,Queens,Forest Hills,QN0602,I,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),1097828.73866,4439.45229485,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-v982~pckh-pmyz,40.71454020407364,-73.8333205945047,2025.0,Forest Hills,"1,029,708.81093998",13.17%,432.55%,0.55,6.08351365384,96.0
36081076902,769.02,76902,4076902,4,Queens,Forest Hills,QN0602,I,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),1097828.73866,4439.45229485,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-v982~pckh-pmyz,40.71454020407364,-73.8333205945047,2024.0,Forest Hills,"391,757.228184131",10.97%,4.61%,0.17,4.75279775735,162.0
36081076902,769.02,76902,4076902,4,Queens,Forest Hills,QN0602,I,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),1097828.73866,4439.45229485,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-v982~pckh-pmyz,40.71454020407364,-73.8333205945047,2023.0,Forest Hills,"723,135.1813",9.43%,4.76%,0.16,5.12855919602,118.0
36005027401,274.01,27401,2027401,2,Bronx,Pelham Bay-Country Club-City Island,BX1003,I,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),7554415.88617,13854.2345006,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-gfiz.u9a6-8byv,40.838467696346605,-73.8230929920103,2025.0,Pelham Bay-Country Club-City Island,"1,022,815.339499",17.73%,820.67%,0.54,6.8081756539,45.0
36005027401,274.01,27401,2027401,2,Bronx,Pelham Bay-Country Club-City Island,BX1003,I,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),7554415.88617,13854.2345006,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-gfiz.u9a6-8byv,40.838467696346605,-73.8230929920103,2024.0,Pelham Bay-Country Club-City Island,"726,654.52782675",12.57%,8.72%,0.12,5.5636126383,91.0
36005027401,274.01,27401,2027401,2,Bronx,Pelham Bay-Country Club-City Island,BX1003,I,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),7554415.88617,13854.2345006,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-gfiz.u9a6-8byv,40.838467696346605,-73.8230929920103,2023.0,Pelham Bay-Country Club-City Island,"587,966.9619",10.13%,8.25%,0.11,5.47152059666,88.0
36081071306,713.06,71306,4071306,4,Queens,Forest Hills,QN0602,I,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),1953708.83675,6228.42041472,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-35qk_basb-xwqf,40.726748003664966,-73.85596427328177,2025.0,Forest Hills,"1,029,708.81093998",13.17%,432.55%,0.55,6.08351365384,96.0
36081071306,713.06,71306,4071306,4,Queens,Forest Hills,QN0602,I,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),1953708.83675,6228.42041472,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-35qk_basb-xwqf,40.726748003664966,-73.85596427328177,2024.0,Forest Hills,"391,757.228184131",10.97%,4.61%,0.17,4.75279775735,162.0
36081071306,713.06,71306,4071306,4,Queens,Forest Hills,QN0602,I,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),1953708.83675,6228.42041472,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-35qk_basb-xwqf,40.726748003664966,-73.85596427328177,2023.0,Forest Hills,"723,135.1813",9.43%,4.76%,0.16,5.12855919602,118.0
36081000104,1.04,104,4000104,4,Queens,Long Island City-Hunters Point,QN0201,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),5978794.33903,17525.4445303,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-fxkk.ec97.72y6,40.74027128707043,-73.94650984635587,2025.0,Long Island City-Hunters Point,"-16,549.040149168",12.92%,469.89%,0.47,5.44447032158,151.0
36081000104,1.04,104,4000104,4,Queens,Long Island City-Hunters Point,QN0201,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),5978794.33903,17525.4445303,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-fxkk.ec97.72y6,40.74027128707043,-73.94650984635587,2024.0,Long Island City-Hunters Point,"-129,753.359422854",11.46%,5.53%,0.21,5.13858327422,126.0
36081000104,1.04,104,4000104,4,Queens,Long Island City-Hunters Point,QN0201,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),5978794.33903,17525.4445303,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-fxkk.ec97.72y6,40.74027128707043,-73.94650984635587,2023.0,Long Island City-Hunters Point,"-89,791.05924",5.93%,6.16%,0.2,5.17067568362,111.0
36081129103,1291.03,129103,4129103,4,Queens,Oakland Gardens-Hollis Hills,QN1104,I,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),4939340.70248,10064.7584572,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9bfh~t4h3.q5v6,40.736566828332656,-73.7603086420968,2025.0,Oakland Gardens-Hollis Hills,"573,885.310129969",10.57%,455.58%,0.56,5.99553465326,109.0
36081129103,1291.03,129103,4129103,4,Queens,Oakland Gardens-Hollis Hills,QN1104,I,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),4939340.70248,10064.7584572,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9bfh~t4h3.q5v6,40.736566828332656,-73.7603086420968,2024.0,Oakland Gardens-Hollis Hills,"557,889.437230366",9.76%,4.44%,0.13,4.94902217036,142.0
36081129103,1291.03,129103,4129103,4,Queens,Oakland Gardens-Hollis Hills,QN1104,I,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),4939340.70248,10064.7584572,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9bfh~t4h3.q5v6,40.736566828332656,-73.7603086420968,2023.0,Oakland Gardens-Hollis Hills,"439,646.0523",7.55%,5.21%,0.12,5.01173807558,131.0
